490,1088,490,1076,854,1076,854,1088
1100,1068,1100,1055,1135,1055,1135,1068
521,1068,521,1055,824,1055,824,1068
1073,1054,1066,1052,1070,1036,1077,1039
1081,1049,1081,1035,1146,1035,1146,1049
540,1048,540,1035,805,1035,805,1048
547,1026,547,1016,797,1016,797,1026
653,949,653,935,739,935,739,949
601,873,601,858,754,858,754,873
1091,935,918,872,946,788,1121,851
549,799,549,786,576,786,576,799
258,785,258,772,341,772,341,785
418,823,418,747,500,747,500,823
549,761,549,747,806,747,806,761
258,701,258,688,313,688,313,701
398,701,398,687,455,687,455,701
397,659,397,646,564,646,564,659
259,660,259,647,327,647,327,660
532,620,532,607,614,607,614,620
260,618,260,608,340,608,340,618
773,620,773,606,842,606,842,620
773,577,773,567,827,567,827,577
260,577,260,567,326,567,326,577
398,579,398,565,627,565,627,579
903,539,903,526,925,526,925,539
528,539,528,526,636,526,636,539
259,536,259,527,340,527,340,536
647,538,647,525,828,525,828,538
398,539,398,525,529,525,529,539
903,496,895,492,899,483,907,487
772,497,772,485,857,485,857,497
258,497,258,485,341,485,341,497
647,496,647,484,682,484,682,496
531,497,531,484,615,484,615,497
399,496,399,484,433,484,433,496
258,457,258,445,377,445,377,457
258,416,258,404,835,404,835,416
258,376,258,363,378,363,378,376
258,336,258,322,442,322,442,336
259,294,259,284,333,284,333,294
897,295,897,282,913,282,913,295
648,296,648,282,828,282,828,296
532,296,530,283,585,280,587,294
397,294,397,281,455,281,455,294
441,232,441,219,483,219,483,232
571,231,571,218,816,218,816,231
421,208,263,206,265,152,423,156
565,165,565,151,953,151,953,165
441,145,441,131,503,131,503,145
563,126,563,112,1077,112,1077,126
475,63,466,54,475,47,483,55
